State,County,Year,Unemployment_rate
TN,"Lauderdale County, TN",2012,11.1
TN,"Lawrence County, TN",2012,9.7
TN,"Lewis County, TN",2012,11.0
TN,"Lincoln County, TN",2012,6.2
TN,"Loudon County, TN",2012,7.7
TN,"McMinn County, TN",2012,9.3
TN,"McNairy County, TN",2012,10.4
TN,"Macon County, TN",2012,8.5
TN,"Madison County, TN",2012,8.3
TN,"Marion County, TN",2012,9.3
TN,"Marshall County, TN",2012,9.5
TN,"Maury County, TN",2012,8.0
TN,"Meigs County, TN",2012,10.5
TN,"Monroe County, TN",2012,10.1
TN,"Montgomery County, TN",2012,7.7
TN,"Moore County, TN",2012,5.9
TN,"Morgan County, TN",2012,10.4
TN,"Obion County, TN",2012,13.6
TN,"Overton County, TN",2012,9.1
TN,"Perry County, TN",2012,9.9
TN,"Pickett County, TN",2012,9.5
TN,"Polk County, TN",2012,10.0
TN,"Putnam County, TN",2012,8.2
TN,"Rhea County, TN",2012,10.4
TN,"Roane County, TN",2012,8.8
TN,"Robertson County, TN",2012,7.2
TN,"Rutherford County, TN",2012,6.6
TN,"Scott County, TN",2012,15.8
TN,"Sequatchie County, TN",2012,8.5
TN,"Sevier County, TN",2012,8.9
TN,"Shelby County, TN",2012,8.8
TN,"Smith County, TN",2012,8.3
TN,"Stewart County, TN",2012,11.2
TN,"Sullivan County, TN",2012,7.7
TN,"Sumner County, TN",2012,6.6
TN,"Tipton County, TN",2012,9.0
TN,"Trousdale County, TN",2012,8.8
TN,"Unicoi County, TN",2012,10.5
TN,"Union County, TN",2012,9.6
TN,"Van Buren County, TN",2012,11.7
TN,"Warren County, TN",2012,8.9
TN,"Washington County, TN",2012,7.2
TN,"Wayne County, TN",2012,9.6
TN,"Weakley County, TN",2012,11.1
TN,"White County, TN",2012,9.9
TN,"Williamson County, TN",2012,5.0
TN,"Wilson County, TN",2012,6.5
TX,Texas,2012,6.7
TX,"Anderson County, TX",2012,6.3
TX,"Andrews County, TX",2012,4.0
TX,"Angelina County, TX",2012,6.9
TX,"Aransas County, TX",2012,6.9
TX,"Archer County, TX",2012,5.5
TX,"Armstrong County, TX",2012,4.4
TX,"Atascosa County, TX",2012,6.7
TX,"Austin County, TX",2012,6.4
TX,"Bailey County, TX",2012,6.9
TX,"Bandera County, TX",2012,6.5
TX,"Bastrop County, TX",2012,6.6
TX,"Baylor County, TX",2012,5.1
TX,"Bee County, TX",2012,7.0
TX,"Bell County, TX",2012,7.4
TX,"Bexar County, TX",2012,6.3
TX,"Blanco County, TX",2012,5.1
TX,"Borden County, TX",2012,4.1
TX,"Bosque County, TX",2012,7.2
TX,"Bowie County, TX",2012,7.4
TX,"Brazoria County, TX",2012,6.6
TX,"Brazos County, TX",2012,5.2
TX,"Brewster County, TX",2012,5.1
TX,"Briscoe County, TX",2012,5.5
TX,"Brooks County, TX",2012,8.7
TX,"Brown County, TX",2012,6.7
TX,"Burleson County, TX",2012,6.3
TX,"Burnet County, TX",2012,5.9
TX,"Caldwell County, TX",2012,7.1
TX,"Calhoun County, TX",2012,7.3
TX,"Callahan County, TX",2012,6.0
TX,"Cameron County, TX",2012,10.2
TX,"Camp County, TX",2012,8.0
TX,"Carson County, TX",2012,4.5
TX,"Cass County, TX",2012,9.1
TX,"Castro County, TX",2012,4.3
TX,"Chambers County, TX",2012,8.0
TX,"Cherokee County, TX",2012,7.2
TX,"Childress County, TX",2012,4.4
TX,"Clay County, TX",2012,5.6
TX,"Cochran County, TX",2012,7.5
TX,"Coke County, TX",2012,5.0
TX,"Coleman County, TX",2012,7.5
TX,"Collin County, TX",2012,5.9
TX,"Collingsworth County, TX",2012,4.9
TX,"Colorado County, TX",2012,6.3
TX,"Comal County, TX",2012,6.0
TX,"Comanche County, TX",2012,6.3
TX,"Concho County, TX",2012,4.2
TX,"Cooke County, TX",2012,5.0
TX,"Coryell County, TX",2012,7.3
TX,"Cottle County, TX",2012,7.4
TX,"Crane County, TX",2012,4.9
TX,"Crockett County, TX",2012,5.0
TX,"Crosby County, TX",2012,7.1
TX,"Culberson County, TX",2012,6.0
TX,"Dallam County, TX",2012,3.7
TX,"Dallas County, TX",2012,7.1
TX,"Dawson County, TX",2012,6.4
TX,"Deaf Smith County, TX",2012,4.7
TX,"Delta County, TX",2012,6.7
TX,"Denton County, TX",2012,5.7
TX,"DeWitt County, TX",2012,4.8
TX,"Dickens County, TX",2012,10.6
TX,"Dimmit County, TX",2012,5.8
TX,"Donley County, TX",2012,5.9
TX,"Duval County, TX",2012,7.0
TX,"Eastland County, TX",2012,6.6
TX,"Ector County, TX",2012,4.6
TX,"Edwards County, TX",2012,6.4
TX,"Ellis County, TX",2012,6.7
TX,"El Paso County, TX",2012,8.5
TX,"Erath County, TX",2012,5.5
TX,"Falls County, TX",2012,7.3
TX,"Fannin County, TX",2012,7.0
TX,"Fayette County, TX",2012,4.8
TX,"Fisher County, TX",2012,5.4
TX,"Floyd County, TX",2012,6.4
TX,"Foard County, TX",2012,5.8
TX,"Fort Bend County, TX",2012,5.9
TX,"Franklin County, TX",2012,7.4
TX,"Freestone County, TX",2012,6.7
TX,"Frio County, TX",2012,5.0
TX,"Gaines County, TX",2012,4.2
TX,"Galveston County, TX",2012,7.6
TX,"Garza County, TX",2012,4.9
TX,"Gillespie County, TX",2012,4.7
TX,"Glasscock County, TX",2012,3.9
TX,"Goliad County, TX",2012,5.5
TX,"Gonzales County, TX",2012,5.0
TX,"Gray County, TX",2012,5.6
TX,"Grayson County, TX",2012,6.8
TX,"Gregg County, TX",2012,6.2
TX,"Grimes County, TX",2012,6.4
TX,"Guadalupe County, TX",2012,5.6
TX,"Hale County, TX",2012,6.9
TX,"Hall County, TX",2012,7.8
TX,"Hamilton County, TX",2012,5.8
TX,"Hansford County, TX",2012,3.4
TX,"Hardeman County, TX",2012,5.9
TX,"Hardin County, TX",2012,8.4
TX,"Harris County, TX",2012,6.6
TX,"Harrison County, TX",2012,7.4
TX,"Hartley County, TX",2012,3.3
TX,"Haskell County, TX",2012,5.3
TX,"Hays County, TX",2012,5.8
TX,"Hemphill County, TX",2012,2.9
TX,"Henderson County, TX",2012,7.5
TX,"Hidalgo County, TX",2012,10.5
TX,"Hill County, TX",2012,6.9
TX,"Hockley County, TX",2012,5.3
TX,"Hood County, TX",2012,6.5
TX,"Hopkins County, TX",2012,6.4
TX,"Houston County, TX",2012,7.0
TX,"Howard County, TX",2012,5.6
TX,"Hudspeth County, TX",2012,7.4
TX,"Hunt County, TX",2012,8.2
TX,"Hutchinson County, TX",2012,6.5
TX,"Irion County, TX",2012,4.5
TX,"Jack County, TX",2012,5.7
TX,"Jackson County, TX",2012,5.1
TX,"Jasper County, TX",2012,10.6
TX,"Jeff Davis County, TX",2012,4.9
TX,"Jefferson County, TX",2012,11.0
TX,"Jim Hogg County, TX",2012,6.5
TX,"Jim Wells County, TX",2012,6.1
TX,"Johnson County, TX",2012,6.6
TX,"Jones County, TX",2012,7.2
TX,"Karnes County, TX",2012,6.0
TX,"Kaufman County, TX",2012,6.9
TX,"Kendall County, TX",2012,5.4
TX,"Kenedy County, TX",2012,5.1
TX,"Kent County, TX",2012,3.8
TX,"Kerr County, TX",2012,5.8
TX,"Kimble County, TX",2012,4.9
TX,"King County, TX",2012,4.5
TX,"Kinney County, TX",2012,8.7
TX,"Kleberg County, TX",2012,6.9
TX,"Knox County, TX",2012,5.2
TX,"Lamar County, TX",2012,9.2
TX,"Lamb County, TX",2012,7.9
TX,"Lampasas County, TX",2012,7.1
TX,"La Salle County, TX",2012,4.4
TX,"Lavaca County, TX",2012,4.8
TX,"Lee County, TX",2012,5.4
TX,"Leon County, TX",2012,7.3
TX,"Liberty County, TX",2012,9.5
TX,"Limestone County, TX",2012,6.8
TX,"Lipscomb County, TX",2012,3.8
TX,"Live Oak County, TX",2012,4.6
TX,"Llano County, TX",2012,6.7
TX,"Loving County, TX",2012,6.0
TX,"Lubbock County, TX",2012,5.3
TX,"Lynn County, TX",2012,6.0
TX,"McCulloch County, TX",2012,5.4
TX,"McLennan County, TX",2012,6.6
TX,"McMullen County, TX",2012,2.3
TX,"Madison County, TX",2012,7.0
TX,"Marion County, TX",2012,9.1
TX,"Martin County, TX",2012,4.5
TX,"Mason County, TX",2012,5.2
TX,"Matagorda County, TX",2012,10.1
TX,"Maverick County, TX",2012,12.4
TX,"Medina County, TX",2012,6.5
TX,"Menard County, TX",2012,6.3
TX,"Midland County, TX",2012,3.9
TX,"Milam County, TX",2012,8.5
TX,"Mills County, TX",2012,5.4
TX,"Mitchell County, TX",2012,5.9
TX,"Montague County, TX",2012,5.4
TX,"Montgomery County, TX",2012,5.9
TX,"Moore County, TX",2012,4.3
TX,"Morris County, TX",2012,9.7
TX,"Motley County, TX",2012,6.0
TX,"Nacogdoches County, TX",2012,6.6
TX,"Navarro County, TX",2012,7.2
TX,"Newton County, TX",2012,11.0
TX,"Nolan County, TX",2012,5.9
TX,"Nueces County, TX",2012,6.5
TX,"Ochiltree County, TX",2012,3.8
TX,"Oldham County, TX",2012,4.2
TX,"Orange County, TX",2012,10.4
TX,"Palo Pinto County, TX",2012,6.7
TX,"Panola County, TX",2012,6.8
TX,"Parker County, TX",2012,5.9
TX,"Parmer County, TX",2012,4.1
TX,"Pecos County, TX",2012,5.1
TX,"Polk County, TX",2012,8.0
TX,"Potter County, TX",2012,5.3
TX,"Presidio County, TX",2012,13.2
TX,"Rains County, TX",2012,6.9
TX,"Randall County, TX",2012,4.4
TX,"Reagan County, TX",2012,3.4
TX,"Real County, TX",2012,9.3
TX,"Red River County, TX",2012,10.6
TX,"Reeves County, TX",2012,6.7
TX,"Refugio County, TX",2012,6.0
TX,"Roberts County, TX",2012,4.9
TX,"Robertson County, TX",2012,8.0
TX,"Rockwall County, TX",2012,6.1
TX,"Runnels County, TX",2012,5.5
TX,"Rusk County, TX",2012,6.2
TX,"Sabine County, TX",2012,14.4
TX,"San Augustine County, TX",2012,12.0
TX,"San Jacinto County, TX",2012,8.2
TX,"San Patricio County, TX",2012,7.5
TX,"San Saba County, TX",2012,6.2
TX,"Schleicher County, TX",2012,4.0
TX,"Scurry County, TX",2012,4.4
TX,"Shackelford County, TX",2012,3.5
TX,"Shelby County, TX",2012,7.2
TX,"Sherman County, TX",2012,4.1
TX,"Smith County, TX",2012,7.0
TX,"Somervell County, TX",2012,6.6
TX,"Starr County, TX",2012,14.4
TX,"Stephens County, TX",2012,5.9
TX,"Sterling County, TX",2012,3.5
TX,"Stonewall County, TX",2012,4.3
TX,"Sutton County, TX",2012,4.8
TX,"Swisher County, TX",2012,5.9
TX,"Tarrant County, TX",2012,6.5
TX,"Taylor County, TX",2012,5.6
TX,"Terrell County, TX",2012,4.6
TX,"Terry County, TX",2012,6.5
TX,"Throckmorton County, TX",2012,5.3
TX,"Titus County, TX",2012,7.5
TX,"Tom Green County, TX",2012,5.3
TX,"Travis County, TX",2012,5.5
TX,"Trinity County, TX",2012,8.2
TX,"Tyler County, TX",2012,10.6
TX,"Upshur County, TX",2012,6.7
TX,"Upton County, TX",2012,4.0
TX,"Uvalde County, TX",2012,7.9
TX,"Val Verde County, TX",2012,7.6
TX,"Van Zandt County, TX",2012,6.9
TX,"Victoria County, TX",2012,5.6
TX,"Walker County, TX",2012,6.9
TX,"Waller County, TX",2012,7.0
TX,"Ward County, TX",2012,4.8
TX,"Washington County, TX",2012,5.6
TX,"Webb County, TX",2012,6.4
TX,"Wharton County, TX",2012,6.7
TX,"Wheeler County, TX",2012,4.3
TX,"Wichita County, TX",2012,6.0
TX,"Wilbarger County, TX",2012,6.0
TX,"Willacy County, TX",2012,15.7
TX,"Williamson County, TX",2012,5.8
TX,"Wilson County, TX",2012,5.5
TX,"Winkler County, TX",2012,5.6
TX,"Wise County, TX",2012,6.4
TX,"Wood County, TX",2012,7.8
TX,"Yoakum County, TX",2012,4.0
TX,"Young County, TX",2012,5.7
TX,"Zapata County, TX",2012,6.3
TX,"Zavala County, TX",2012,13.4
UT,Utah,2012,4.8
UT,"Beaver County, UT",2012,5.4
UT,"Box Elder County, UT",2012,5.1
UT,"Cache County, UT",2012,4.0
UT,"Carbon County, UT",2012,6.2
UT,"Daggett County, UT",2012,4.4
UT,"Davis County, UT",2012,4.3
UT,"Duchesne County, UT",2012,4.1
UT,"Emery County, UT",2012,6.3
UT,"Garfield County, UT",2012,8.4
UT,"Grand County, UT",2012,7.5
UT,"Iron County, UT",2012,6.0
UT,"Juab County, UT",2012,5.4
UT,"Kane County, UT",2012,5.9
UT,"Millard County, UT",2012,4.1
UT,"Morgan County, UT",2012,4.3
UT,"Piute County, UT",2012,7.5
UT,"Rich County, UT",2012,4.7
UT,"Salt Lake County, UT",2012,4.6
UT,"San Juan County, UT",2012,7.8
UT,"Sanpete County, UT",2012,5.7
UT,"Sevier County, UT",2012,5.4
UT,"Summit County, UT",2012,4.4
UT,"Tooele County, UT",2012,5.3
UT,"Uintah County, UT",2012,3.9
UT,"Utah County, UT",2012,4.4
UT,"Wasatch County, UT",2012,5.1
UT,"Washington County, UT",2012,6.1
UT,"Wayne County, UT",2012,9.5
UT,"Weber County, UT",2012,5.6
VT,Vermont,2012,4.8
VT,"Addison County, VT",2012,4.4
VT,"Bennington County, VT",2012,5.7
VT,"Caledonia County, VT",2012,6.1
VT,"Chittenden County, VT",2012,3.7
VT,"Essex County, VT",2012,7.8
VT,"Franklin County, VT",2012,4.4
VT,"Grand Isle County, VT",2012,5.3
VT,"Lamoille County, VT",2012,6.2
VT,"Orange County, VT",2012,4.6
VT,"Orleans County, VT",2012,7.5
VT,"Rutland County, VT",2012,6.1
VT,"Washington County, VT",2012,4.6
VT,"Windham County, VT",2012,5.0
VT,"Windsor County, VT",2012,4.5
VA,Virginia,2012,5.9
VA,"Accomack County, VA",2012,7.7
VA,"Albemarle County, VA",2012,5.1
VA,"Alleghany County, VA",2012,6.9
VA,"Amelia County, VA",2012,6.4
VA,"Amherst County, VA",2012,6.6
VA,"Appomattox County, VA",2012,7.3
VA,"Arlington County, VA",2012,3.4
VA,"Augusta County, VA",2012,5.7
VA,"Bath County, VA",2012,5.7
VA,"Bedford County, VA",2012,5.8
VA,"Bland County, VA",2012,6.9
VA,"Botetourt County, VA",2012,5.4
VA,"Brunswick County, VA",2012,9.9
VA,"Buchanan County, VA",2012,8.9
VA,"Buckingham County, VA",2012,8.4
VA,"Campbell County, VA",2012,6.3
VA,"Caroline County, VA",2012,7.6
VA,"Carroll County, VA",2012,8.4
VA,"Charles City County, VA",2012,7.7
VA,"Charlotte County, VA",2012,8.5
VA,"Chesterfield County, VA",2012,6.0
VA,"Clarke County, VA",2012,5.1
VA,"Craig County, VA",2012,6.9
VA,"Culpeper County, VA",2012,5.6
VA,"Cumberland County, VA",2012,7.0
VA,"Dickenson County, VA",2012,10.5
VA,"Dinwiddie County, VA",2012,7.4
VA,"Essex County, VA",2012,7.2
VA,"Fairfax County, VA",2012,4.4
VA,"Fauquier County, VA",2012,5.0
VA,"Floyd County, VA",2012,5.6
VA,"Fluvanna County, VA",2012,5.1
VA,"Franklin County, VA",2012,6.4
VA,"Frederick County, VA",2012,5.7
VA,"Giles County, VA",2012,7.1
VA,"Gloucester County, VA",2012,5.5
VA,"Goochland County, VA",2012,5.5
VA,"Grayson County, VA",2012,9.4
VA,"Greene County, VA",2012,5.4
VA,"Greensville County, VA",2012,8.5
VA,"Halifax County, VA",2012,9.3
VA,"Hanover County, VA",2012,5.4
VA,"Henrico County, VA",2012,5.9
VA,"Henry County, VA",2012,10.4
VA,"Highland County, VA",2012,4.8
VA,"Isle of Wight County, VA",2012,6.2
VA,"James City County, VA",2012,5.6
VA,"King and Queen County, VA",2012,6.5
VA,"King George County, VA",2012,6.4
VA,"King William County, VA",2012,6.2
VA,"Lancaster County, VA",2012,7.8
VA,"Lee County, VA",2012,8.1
VA,"Loudoun County, VA",2012,4.4
VA,"Louisa County, VA",2012,6.1
VA,"Lunenburg County, VA",2012,7.4
VA,"Madison County, VA",2012,4.7
VA,"Mathews County, VA",2012,5.6
VA,"Mecklenburg County, VA",2012,9.2
VA,"Middlesex County, VA",2012,5.9
VA,"Montgomery County, VA",2012,5.8
VA,"Nelson County, VA",2012,5.7
VA,"New Kent County, VA",2012,5.5
VA,"Northampton County, VA",2012,9.1
VA,"Northumberland County, VA",2012,8.0
VA,"Nottoway County, VA",2012,6.2
VA,"Orange County, VA",2012,6.5
VA,"Page County, VA",2012,10.0
VA,"Patrick County, VA",2012,8.9
VA,"Pittsylvania County, VA",2012,7.6
VA,"Powhatan County, VA",2012,5.5
VA,"Prince Edward County, VA",2012,8.3
VA,"Prince George County, VA",2012,7.3
VA,"Prince William County, VA",2012,5.2
VA,"Pulaski County, VA",2012,7.3
VA,"Rappahannock County, VA",2012,5.3
VA,"Richmond County, VA",2012,6.3
VA,"Roanoke County, VA",2012,5.1
VA,"Rockbridge County, VA",2012,6.0
VA,"Rockingham County, VA",2012,5.6
VA,"Russell County, VA",2012,8.5
VA,"Scott County, VA",2012,7.4
VA,"Shenandoah County, VA",2012,6.2
VA,"Smyth County, VA",2012,9.4
VA,"Southampton County, VA",2012,6.2
VA,"Spotsylvania County, VA",2012,6.0
VA,"Stafford County, VA",2012,5.7
VA,"Surry County, VA",2012,7.6
VA,"Sussex County, VA",2012,9.6
VA,"Tazewell County, VA",2012,8.1
VA,"Warren County, VA",2012,6.6
VA,"Washington County, VA",2012,6.6
VA,"Westmoreland County, VA",2012,7.1
VA,"Wise County, VA",2012,8.8
VA,"Wythe County, VA",2012,7.6
VA,"York County, VA",2012,5.7
VA,"Alexandria city, VA",2012,4.0
VA,"Bristol city, VA",2012,7.1
VA,"Buena Vista city, VA",2012,7.7
VA,"Charlottesville city, VA",2012,5.0
VA,"Chesapeake city, VA",2012,6.3
VA,"Colonial Heights city, VA",2012,6.8
VA,"Covington city, VA",2012,8.8
VA,"Danville city, VA",2012,10.1
VA,"Emporia city, VA",2012,10.3
VA,"Fairfax city, VA",2012,4.2
VA,"Falls Church city, VA",2012,3.9
VA,"Franklin city, VA",2012,9.8
VA,"Fredericksburg city, VA",2012,6.9
VA,"Galax city, VA",2012,8.7
VA,"Hampton city, VA",2012,8.1
VA,"Harrisonburg city, VA",2012,7.2
VA,"Hopewell city, VA",2012,9.9
VA,"Lexington city, VA",2012,8.6
VA,"Lynchburg city, VA",2012,7.3
VA,"Manassas city, VA",2012,5.5
VA,"Manassas Park city, VA",2012,5.2
VA,"Martinsville city, VA",2012,12.6
VA,"Newport News city, VA",2012,7.3
VA,"Norfolk city, VA",2012,7.5
VA,"Norton city, VA",2012,7.5
VA,"Petersburg city, VA",2012,11.7
VA,"Poquoson city, VA",2012,5.3
VA,"Portsmouth city, VA",2012,8.6
VA,"Radford city, VA",2012,7.8
VA,"Richmond city, VA",2012,7.3
VA,"Roanoke city, VA",2012,7.1
VA,"Salem city, VA",2012,5.8
VA,"Staunton city, VA",2012,6.3
VA,"Suffolk city, VA",2012,6.9
VA,"Virginia Beach city, VA",2012,5.6
VA,"Waynesboro city, VA",2012,6.9
VA,"Williamsburg city, VA",2012,8.2
VA,"Winchester city, VA",2012,6.5
WA,Washington,2012,7.7
WA,"Adams County, WA",2012,8.3
WA,"Asotin County, WA",2012,7.1
WA,"Benton County, WA",2012,8.5
WA,"Chelan County, WA",2012,7.3
WA,"Clallam County, WA",2012,9.6
WA,"Clark County, WA",2012,8.6
WA,"Columbia County, WA",2012,7.6
WA,"Cowlitz County, WA",2012,9.8
WA,"Douglas County, WA",2012,8.3
WA,"Ferry County, WA",2012,14.4
WA,"Franklin County, WA",2012,8.9
WA,"Garfield County, WA",2012,7.0
WA,"Grant County, WA",2012,8.7
WA,"Grays Harbor County, WA",2012,11.9
WA,"Island County, WA",2012,7.5
WA,"Jefferson County, WA",2012,9.1
WA,"King County, WA",2012,6.3
WA,"Kitsap County, WA",2012,7.2
WA,"Kittitas County, WA",2012,8.1
WA,"Klickitat County, WA",2012,9.4
WA,"Lewis County, WA",2012,11.0
WA,"Lincoln County, WA",2012,6.6
WA,"Mason County, WA",2012,10.0
WA,"Okanogan County, WA",2012,8.7
WA,"Pacific County, WA",2012,11.1
WA,"Pend Oreille County, WA",2012,11.7
WA,"Pierce County, WA",2012,8.5
WA,"San Juan County, WA",2012,5.9
WA,"Skagit County, WA",2012,8.8
WA,"Skamania County, WA",2012,9.7
WA,"Snohomish County, WA",2012,7.4
WA,"Spokane County, WA",2012,8.3
WA,"Stevens County, WA",2012,10.8
WA,"Thurston County, WA",2012,7.7
WA,"Wahkiakum County, WA",2012,11.7
WA,"Walla Walla County, WA",2012,6.8
WA,"Whatcom County, WA",2012,7.5
WA,"Whitman County, WA",2012,6.0
WA,"Yakima County, WA",2012,9.7
WV,West Virginia,2012,7.2
WV,"Barbour County, WV",2012,8.0
WV,"Berkeley County, WV",2012,6.4
WV,"Boone County, WV",2012,10.1
WV,"Braxton County, WV",2012,10.4
WV,"Brooke County, WV",2012,8.4
WV,"Cabell County, WV",2012,6.3
WV,"Calhoun County, WV",2012,10.7
WV,"Clay County, WV",2012,11.7
WV,"Doddridge County, WV",2012,6.1
WV,"Fayette County, WV",2012,8.4
WV,"Gilmer County, WV",2012,7.5
WV,"Grant County, WV",2012,8.5
WV,"Greenbrier County, WV",2012,7.7
WV,"Hampshire County, WV",2012,7.7
WV,"Hancock County, WV",2012,9.0
WV,"Hardy County, WV",2012,10.3
WV,"Harrison County, WV",2012,6.3
WV,"Jackson County, WV",2012,8.3
WV,"Jefferson County, WV",2012,5.2
WV,"Kanawha County, WV",2012,6.4
WV,"Lewis County, WV",2012,6.8
WV,"Lincoln County, WV",2012,10.0
WV,"Logan County, WV",2012,9.4
WV,"McDowell County, WV",2012,11.7
WV,"Marion County, WV",2012,6.2
WV,"Marshall County, WV",2012,7.8
WV,"Mason County, WV",2012,9.5
WV,"Mercer County, WV",2012,8.1
WV,"Mineral County, WV",2012,8.2
WV,"Mingo County, WV",2012,9.4
WV,"Monongalia County, WV",2012,5.0
WV,"Monroe County, WV",2012,7.0
WV,"Morgan County, WV",2012,7.1
WV,"Nicholas County, WV",2012,9.0
WV,"Ohio County, WV",2012,6.1
WV,"Pendleton County, WV",2012,6.6
WV,"Pleasants County, WV",2012,8.4
WV,"Pocahontas County, WV",2012,9.8
WV,"Preston County, WV",2012,6.8
WV,"Putnam County, WV",2012,6.2
WV,"Raleigh County, WV",2012,7.0
WV,"Randolph County, WV",2012,8.4
WV,"Ritchie County, WV",2012,7.1
WV,"Roane County, WV",2012,11.0
WV,"Summers County, WV",2012,8.5
WV,"Taylor County, WV",2012,6.6
WV,"Tucker County, WV",2012,7.8
WV,"Tyler County, WV",2012,8.8
WV,"Upshur County, WV",2012,7.5
WV,"Wayne County, WV",2012,7.3
WV,"Webster County, WV",2012,10.3
WV,"Wetzel County, WV",2012,9.1
WV,"Wirt County, WV",2012,10.6
WV,"Wood County, WV",2012,7.0
WV,"Wyoming County, WV",2012,8.9
WI,Wisconsin,2012,6.9
WI,"Adams County, WI",2012,10.8
WI,"Ashland County, WI",2012,9.1
WI,"Barron County, WI",2012,7.8
WI,"Bayfield County, WI",2012,10.6
WI,"Brown County, WI",2012,6.5
WI,"Buffalo County, WI",2012,6.2
WI,"Burnett County, WI",2012,8.9
WI,"Calumet County, WI",2012,5.3
WI,"Chippewa County, WI",2012,6.7
WI,"Clark County, WI",2012,7.3
WI,"Columbia County, WI",2012,7.1
WI,"Crawford County, WI",2012,8.3
WI,"Dane County, WI",2012,4.8
WI,"Dodge County, WI",2012,7.0
WI,"Door County, WI",2012,10.1
WI,"Douglas County, WI",2012,6.8
WI,"Dunn County, WI",2012,6.5
WI,"Eau Claire County, WI",2012,5.7
WI,"Florence County, WI",2012,8.2
WI,"Fond du Lac County, WI",2012,6.4
WI,"Forest County, WI",2012,10.8
WI,"Grant County, WI",2012,5.9
WI,"Green County, WI",2012,6.1
WI,"Green Lake County, WI",2012,7.4
WI,"Iowa County, WI",2012,6.6
WI,"Iron County, WI",2012,10.3
WI,"Jackson County, WI",2012,7.2
WI,"Jefferson County, WI",2012,6.6
WI,"Juneau County, WI",2012,8.3
WI,"Kenosha County, WI",2012,8.0
WI,"Kewaunee County, WI",2012,6.4
WI,"La Crosse County, WI",2012,5.4
WI,"Lafayette County, WI",2012,5.5
WI,"Langlade County, WI",2012,9.1
WI,"Lincoln County, WI",2012,9.0
WI,"Manitowoc County, WI",2012,7.6
WI,"Marathon County, WI",2012,7.2
WI,"Marinette County, WI",2012,8.2
WI,"Marquette County, WI",2012,8.6
WI,"Menominee County, WI",2012,16.1
WI,"Milwaukee County, WI",2012,8.5
WI,"Monroe County, WI",2012,7.2
WI,"Oconto County, WI",2012,8.3
WI,"Oneida County, WI",2012,8.6
WI,"Outagamie County, WI",2012,6.3
WI,"Ozaukee County, WI",2012,5.4
WI,"Pepin County, WI",2012,5.6
WI,"Pierce County, WI",2012,5.4
WI,"Polk County, WI",2012,7.9
WI,"Portage County, WI",2012,7.2
WI,"Price County, WI",2012,7.4
WI,"Racine County, WI",2012,8.2
WI,"Richland County, WI",2012,6.2
WI,"Rock County, WI",2012,8.2
WI,"Rusk County, WI",2012,8.9
WI,"St. Croix County, WI",2012,5.7
WI,"Sauk County, WI",2012,6.8
WI,"Sawyer County, WI",2012,10.6
WI,"Shawano County, WI",2012,7.9
WI,"Sheboygan County, WI",2012,6.7
WI,"Taylor County, WI",2012,7.1
WI,"Trempealeau County, WI",2012,5.6
WI,"Vernon County, WI",2012,6.3
WI,"Vilas County, WI",2012,9.9
WI,"Walworth County, WI",2012,7.1
WI,"Washburn County, WI",2012,7.8
WI,"Washington County, WI",2012,6.0
WI,"Waukesha County, WI",2012,5.7
WI,"Waupaca County, WI",2012,7.5
WI,"Waushara County, WI",2012,8.6
WI,"Winnebago County, WI",2012,6.6
WI,"Wood County, WI",2012,7.4
WY,Wyoming,2012,5.5
WY,"Albany County, WY",2012,4.4
WY,"Big Horn County, WY",2012,5.8
WY,"Campbell County, WY",2012,4.8
WY,"Carbon County, WY",2012,5.3
WY,"Converse County, WY",2012,4.4
WY,"Crook County, WY",2012,5.0
WY,"Fremont County, WY",2012,6.2
WY,"Goshen County, WY",2012,4.8
WY,"Hot Springs County, WY",2012,4.9
WY,"Johnson County, WY",2012,5.5
WY,"Laramie County, WY",2012,5.9
WY,"Lincoln County, WY",2012,7.4
WY,"Natrona County, WY",2012,5.2
WY,"Niobrara County, WY",2012,4.0
WY,"Park County, WY",2012,5.7
