fips,jail_pop,urbanicity,year
21019,253.0,2.0,2011
21021,273.14,1.0,2011
21023,32.95,3.0,2011
21025,90.58,1.0,2011
21027,131.3,1.0,2011
21029,247.0,3.0,2011
21031,40.86,2.0,2011
21033,0.0,1.0,2011
21035,161.29,1.0,2011
21037,530.0,3.0,2011
21039,117.86,1.0,2011
21041,39.84,1.0,2011
21043,182.2,1.0,2011
21045,221.29,1.0,2011
21047,503.98,2.0,2011
21049,148.0,2.0,2011
21051,256.0,1.0,2011
21053,3.39,1.0,2011
21055,86.29,1.0,2011
21057,19.83,1.0,2011
21059,612.25,2.0,2011
21061,,2.0,2011
21063,21.05,1.0,2011
21065,21.5,1.0,2011
21067,1194.0,2.0,2011
21069,55.81,1.0,2011
21071,145.29,1.0,2011
21073,282.14,1.0,2011
21075,162.43,1.0,2011
21077,,3.0,2011
21079,37.05,1.0,2011
21081,298.0,3.0,2011
21083,115.0,1.0,2011
21085,580.0,1.0,2011
21087,66.43,1.0,2011
21089,120.0,2.0,2011
21091,55.7,2.0,2011
21093,613.0,2.0,2011
21095,213.0,1.0,2011
21097,40.94,1.0,2011
21099,133.6,1.0,2011
21101,548.0,2.0,2011
21103,55.2,3.0,2011
21105,110.87,1.0,2011
21107,366.0,1.0,2011
21109,67.5,1.0,2011
21111,2006.0,4.0,2011
21113,145.0,2.0,2011
21115,62.0,1.0,2011
21117,504.0,3.0,2011
21119,79.89,1.0,2011
21121,,1.0,2011
21123,110.86,2.0,2011
21125,402.0,1.0,2011
21127,41.76,1.0,2011
21129,51.41,1.0,2011
21131,,1.0,2011
21133,70.0,1.0,2011
21135,68.57,1.0,2011
21137,52.95,1.0,2011
21139,53.63,1.0,2011
21141,119.0,1.0,2011
21143,0.0,1.0,2011
21145,371.87,1.0,2011
21147,58.0,1.0,2011
21149,,2.0,2011
21151,263.5,1.0,2011
21153,35.11,1.0,2011
21155,169.23,1.0,2011
21157,146.75,1.0,2011
21159,35.94,1.0,2011
21161,67.25,1.0,2011
21163,142.75,2.0,2011
21165,,1.0,2011
21167,,1.0,2011
21169,28.91,1.0,2011
21171,21.25,1.0,2011
21173,123.71,1.0,2011
21175,38.14,1.0,2011
21177,236.43,1.0,2011
21179,134.0,1.0,2011
21181,15.38,1.0,2011
21183,61.5,1.0,2011
21185,120.0,3.0,2011
21187,,1.0,2011
21189,30.11,1.0,2011
21191,53.91,3.0,2011
21193,140.11,1.0,2011
21195,292.86,1.0,2011
21197,101.25,1.0,2011
21199,235.0,1.0,2011
21201,4.87,1.0,2011
21203,99.0,1.0,2011
21205,103.0,1.0,2011
21207,85.75,1.0,2011
21209,89.25,2.0,2011
21211,133.26,3.0,2011
21213,215.57,1.0,2011
21215,54.71,3.0,2011
21217,151.37,1.0,2011
21219,86.25,1.0,2011
21221,95.02,2.0,2011
21223,32.11,3.0,2011
21225,52.0,1.0,2011
21227,500.5,2.0,2011
21229,96.09,1.0,2011
21231,178.0,1.0,2011
21233,227.0,1.0,2011
21235,188.57,1.0,2011
21237,44.91,1.0,2011
21239,89.71,2.0,2011
22001,79.25,2.0,2011
22003,43.18,1.0,2011
22005,430.0,2.0,2011
22007,76.57,1.0,2011
22009,1163.0,1.0,2011
22011,172.0,1.0,2011
22013,47.86,1.0,2011
22015,1246.79,2.0,2011
22017,1406.0,2.0,2011
22019,1221.86,2.0,2011
22021,117.86,1.0,2011
22023,18.0,2.0,2011
22025,837.0,1.0,2011
22027,614.0,1.0,2011
22029,596.43,1.0,2011
22031,114.29,2.0,2011
22033,1828.0,2.0,2011
22035,702.0,1.0,2011
22037,150.0,2.0,2011
22039,75.5,1.0,2011
22041,853.0,1.0,2011
22043,91.29,2.0,2011
22045,490.75,2.0,2011
22047,98.75,2.0,2011
22049,736.0,1.0,2011
22051,955.0,3.0,2011
22053,108.5,1.0,2011
22055,1085.0,2.0,2011
22057,220.0,2.0,2011
22059,18.0,1.0,2011
22061,167.29,1.0,2011
22063,446.5,2.0,2011
22065,1112.0,1.0,2011
22067,500.0,1.0,2011
22069,522.0,1.0,2011
22071,3262.0,4.0,2011
22073,1107.86,2.0,2011
22075,,3.0,2011
22077,146.86,2.0,2011
22079,977.0,2.0,2011
22081,53.57,1.0,2011
22083,720.0,1.0,2011
22085,133.0,1.0,2011
22087,304.75,3.0,2011
22089,500.0,3.0,2011
22091,56.0,2.0,2011
22093,78.75,3.0,2011
22095,243.0,3.0,2011
22097,295.5,1.0,2011
22099,235.75,2.0,2011
22101,411.57,1.0,2011
22103,1123.0,3.0,2011
22105,554.64,2.0,2011
22107,,1.0,2011
22109,657.0,2.0,2011
22111,383.0,2.0,2011
22113,140.86,2.0,2011
22115,217.14,1.0,2011
22117,173.2,1.0,2011
22119,417.14,2.0,2011
22121,489.0,2.0,2011
22123,24.0,1.0,2011
22125,37.5,2.0,2011
22127,75.5,1.0,2011
23001,141.86,2.0,2011
23003,76.14,1.0,2011
23005,438.0,2.0,2011
23007,25.0,1.0,2011
23009,35.5,1.0,2011
23011,153.0,1.0,2011
23013,67.5,1.0,2011
23015,71.09,1.0,2011
23017,47.0,1.0,2011
23019,161.14,2.0,2011
23021,31.0,1.0,2011
23023,76.91,2.0,2011
23025,136.0,1.0,2011
23027,27.0,1.0,2011
23029,42.0,1.0,2011
23031,214.8,2.0,2011
24001,156.14,2.0,2011
24003,874.0,3.0,2011
24005,1393.0,3.0,2011
24009,239.29,3.0,2011
24011,108.25,1.0,2011
24013,255.29,3.0,2011
24015,236.0,3.0,2011
24017,391.43,3.0,2011
24019,153.71,1.0,2011
24021,382.29,3.0,2011
24023,57.43,1.0,2011
24025,418.5,3.0,2011
24027,329.14,3.0,2011
24029,74.43,1.0,2011
24031,1111.0,3.0,2011
24033,1185.0,3.0,2011
24035,113.14,3.0,2011
24037,221.0,2.0,2011
24039,84.43,2.0,2011
24041,104.0,1.0,2011
24043,370.0,2.0,2011
24045,462.86,2.0,2011
24047,239.57,2.0,2011
24510,3571.0,4.0,2011
25001,382.68,2.0,2011
25003,295.14,2.0,2011
25005,1432.0,3.0,2011
25007,34.0,1.0,2011
25009,1777.0,3.0,2011
25011,226.25,1.0,2011
25013,1509.0,2.0,2011
25015,274.0,2.0,2011
25017,1204.0,3.0,2011
25019,20.43,1.0,2011
25021,655.0,3.0,2011
25023,1447.0,3.0,2011
25025,2136.0,4.0,2011
25027,1120.0,2.0,2011
26001,22.0,1.0,2011
26003,17.25,1.0,2011
26005,171.71,1.0,2011
26007,49.5,1.0,2011
26009,44.43,1.0,2011
26011,45.25,1.0,2011
26013,,1.0,2011
26015,96.0,3.0,2011
26017,210.0,2.0,2011
26019,37.57,1.0,2011
26021,365.57,2.0,2011
26023,114.0,1.0,2011
26025,512.0,2.0,2011
26027,114.0,2.0,2011
26029,31.29,1.0,2011
26031,75.0,1.0,2011
26033,121.43,1.0,2011
26035,172.5,1.0,2011
26037,183.0,2.0,2011
26039,37.14,1.0,2011
26041,75.0,1.0,2011
26043,67.0,1.0,2011
26045,229.43,2.0,2011
26047,84.43,1.0,2011
26049,623.0,2.0,2011
26051,76.25,1.0,2011
26053,28.0,1.0,2011
26055,158.86,1.0,2011
26057,60.86,1.0,2011
26059,57.0,1.0,2011
26061,44.29,1.0,2011
26063,49.43,1.0,2011
26065,588.0,2.0,2011
26067,140.43,1.0,2011
26069,66.14,1.0,2011
26071,41.86,1.0,2011
26073,204.25,1.0,2011
26075,400.0,2.0,2011
26077,309.0,2.0,2011
26079,50.57,1.0,2011
26081,1074.0,4.0,2011
26083,2.25,1.0,2011
26085,82.25,1.0,2011
26087,104.0,3.0,2011
26089,34.57,1.0,2011
26091,237.0,1.0,2011
26093,243.29,3.0,2011
26095,,1.0,2011
26097,18.75,1.0,2011
26099,1142.0,3.0,2011
26101,52.0,1.0,2011
26103,95.75,1.0,2011
26105,69.0,1.0,2011
26107,82.43,1.0,2011
26109,35.0,1.0,2011
26111,217.57,2.0,2011
26113,32.29,1.0,2011
26115,341.86,2.0,2011
26117,170.5,3.0,2011
26119,17.0,1.0,2011
26121,408.43,2.0,2011
26123,230.0,1.0,2011
26125,1454.0,3.0,2011
26127,55.25,1.0,2011
26129,66.83,1.0,2011
26131,4.14,1.0,2011
26133,68.14,1.0,2011
26135,26.17,1.0,2011
26137,37.0,1.0,2011
26139,337.14,3.0,2011
26141,24.86,1.0,2011
26143,63.0,1.0,2011
26145,486.0,2.0,2011
26147,452.5,3.0,2011
26149,155.0,1.0,2011
26151,114.75,1.0,2011
26153,17.0,1.0,2011
26155,136.25,1.0,2011
26157,74.5,1.0,2011
26159,150.57,2.0,2011
26161,359.0,2.0,2011
26163,2029.57,4.0,2011
26165,47.0,1.0,2011
27001,62.0,1.0,2011
27003,338.0,3.0,2011
27005,63.0,1.0,2011
27007,99.71,1.0,2011
27009,73.57,2.0,2011
27011,0.0,1.0,2011
27013,86.0,2.0,2011
27015,28.14,1.0,2011
27017,48.0,2.0,2011
27019,74.14,3.0,2011
27021,31.75,1.0,2011
27023,12.5,1.0,2011
27025,44.14,3.0,2011
27027,71.5,2.0,2011
27029,27.25,1.0,2011
27031,3.81,1.0,2011
27033,12.0,1.0,2011
27035,124.0,1.0,2011
27037,255.0,3.0,2011
27039,32.74,2.0,2011
27041,57.41,1.0,2011
27043,25.71,1.0,2011
27045,14.75,2.0,2011
27047,91.86,1.0,2011
27049,75.0,1.0,2011
27051,,1.0,2011
27053,1134.0,4.0,2011
27055,19.14,2.0,2011
27057,40.25,1.0,2011
27059,57.86,3.0,2011
27061,72.0,1.0,2011
27063,12.86,1.0,2011
27065,41.29,1.0,2011
27067,106.0,1.0,2011
27069,2.05,1.0,2011
27071,13.71,1.0,2011
27073,4.0,1.0,2011
27075,14.07,1.0,2011
27077,6.0,1.0,2011
27079,16.75,3.0,2011
27081,4.0,1.0,2011
27083,31.71,1.0,2011
27085,31.0,1.0,2011
27087,,1.0,2011
27089,4.5,1.0,2011
27091,22.25,1.0,2011
27093,30.25,1.0,2011
27095,62.0,3.0,2011
27097,58.0,1.0,2011
27099,55.25,1.0,2011
27101,9.54,1.0,2011
27103,22.5,2.0,2011
27105,32.17,1.0,2011
27107,17.97,1.0,2011
27109,151.71,2.0,2011
27111,50.0,1.0,2011
27113,47.75,1.0,2011
27115,64.71,1.0,2011
27117,9.75,1.0,2011
27119,89.81,2.0,2011
27121,17.01,1.0,2011
27123,849.0,4.0,2011
27125,11.22,1.0,2011
27127,14.25,1.0,2011
27129,41.14,1.0,2011
27131,49.0,1.0,2011
27133,13.69,1.0,2011
27135,21.75,1.0,2011
27137,141.0,2.0,2011
27139,114.29,3.0,2011
27141,414.0,3.0,2011
27143,12.86,3.0,2011
27145,180.0,2.0,2011
27147,59.01,1.0,2011
27149,0.0,1.0,2011
27151,5.86,1.0,2011
27153,25.75,1.0,2011
27155,0.0,1.0,2011
27157,26.0,2.0,2011
27159,22.0,1.0,2011
27161,14.57,1.0,2011
27163,162.0,3.0,2011
27165,13.14,1.0,2011
27167,10.58,1.0,2011
27169,59.25,1.0,2011
27171,126.57,3.0,2011
27173,21.97,1.0,2011
28001,85.07,1.0,2011
28003,106.43,1.0,2011
28005,35.0,1.0,2011
28007,24.29,1.0,2011
28009,21.5,3.0,2011
28011,444.75,1.0,2011
28013,35.0,1.0,2011
28015,134.36,1.0,2011
28017,314.25,1.0,2011
28019,90.0,1.0,2011
28021,10.0,1.0,2011
28023,40.0,1.0,2011
28025,110.25,1.0,2011
28027,109.0,1.0,2011
28029,49.0,2.0,2011
28031,25.57,1.0,2011
28033,395.0,3.0,2011
28035,291.0,2.0,2011
28037,,1.0,2011
28039,272.4,1.0,2011
28041,15.0,1.0,2011
28043,155.0,1.0,2011
28045,146.25,2.0,2011
28047,874.5,2.0,2011
28049,1100.0,2.0,2011
28051,229.44,1.0,2011
28053,111.06,1.0,2011
28055,67.62,1.0,2011
28057,26.71,1.0,2011
28059,370.75,2.0,2011
28061,17.0,1.0,2011
28063,252.0,1.0,2011
28065,27.5,1.0,2011
28067,180.2,1.0,2011
28069,344.0,1.0,2011
28071,158.0,1.0,2011
28073,122.14,2.0,2011
28075,250.0,1.0,2011
28077,31.25,1.0,2011
28079,340.0,1.0,2011
28081,190.0,1.0,2011
28083,85.0,1.0,2011
28085,72.0,1.0,2011
28087,227.57,1.0,2011
28089,347.25,2.0,2011
28091,200.0,1.0,2011
28093,71.5,3.0,2011
28095,106.25,1.0,2011
28097,135.64,1.0,2011
28099,55.0,1.0,2011
28101,41.57,1.0,2011
28103,24.0,1.0,2011
28105,86.0,1.0,2011
28107,125.0,1.0,2011
28109,316.61,1.0,2011
28111,27.0,2.0,2011
28113,130.0,1.0,2011
28115,65.5,1.0,2011
28117,68.25,1.0,2011
28119,20.5,1.0,2011
28121,345.0,2.0,2011
28123,88.75,1.0,2011
28125,218.88,1.0,2011
28127,124.0,2.0,2011
28129,35.5,1.0,2011
28131,379.0,1.0,2011
28133,42.5,1.0,2011
28135,50.0,1.0,2011
28137,79.0,3.0,2011
28139,39.71,1.0,2011
28141,70.57,1.0,2011
28143,50.0,3.0,2011
28145,68.29,1.0,2011
28147,16.43,1.0,2011
28149,115.25,1.0,2011
28151,324.2,1.0,2011
28153,74.5,1.0,2011
28155,12.75,1.0,2011
28157,17.25,1.0,2011
28159,202.75,1.0,2011
28161,23.25,1.0,2011
28163,242.5,2.0,2011
29001,42.29,1.0,2011
29003,23.29,2.0,2011
29005,3.86,1.0,2011
29007,80.0,1.0,2011
29009,48.0,1.0,2011
29011,16.14,1.0,2011
29013,98.29,3.0,2011
29015,24.71,1.0,2011
29017,18.57,2.0,2011
29019,227.0,2.0,2011
29021,212.14,2.0,2011
29023,73.0,1.0,2011
29025,107.43,3.0,2011
29027,59.0,2.0,2011
29029,104.43,1.0,2011
29031,214.43,2.0,2011
29033,12.0,1.0,2011
29035,,1.0,2011
29037,122.14,3.0,2011
29039,13.43,1.0,2011
29041,16.71,1.0,2011
29043,106.14,2.0,2011
29045,14.29,1.0,2011
29047,290.0,3.0,2011
29049,20.0,3.0,2011
29051,110.86,2.0,2011
29053,32.03,1.0,2011
29055,56.47,1.0,2011
29057,9.43,1.0,2011
29059,20.0,2.0,2011
29061,3.53,1.0,2011
29063,6.47,2.0,2011
29065,27.57,1.0,2011
29067,21.43,1.0,2011
29069,131.86,1.0,2011
29071,125.0,3.0,2011
29073,33.53,1.0,2011
29075,40.98,1.0,2011
29077,550.57,2.0,2011
29079,21.86,1.0,2011
29081,52.02,1.0,2011
29083,42.0,1.0,2011
29085,5.29,1.0,2011
29087,10.71,1.0,2011
29089,10.14,1.0,2011
29091,53.43,1.0,2011
29093,16.43,1.0,2011
29095,1059.86,4.0,2011
29097,254.57,2.0,2011
29099,255.43,3.0,2011
29101,58.0,1.0,2011
29103,,1.0,2011
29105,119.57,1.0,2011
29107,103.43,3.0,2011
29109,43.0,1.0,2011
29111,11.57,1.0,2011
29113,136.71,3.0,2011
29115,,1.0,2011
29117,35.0,1.0,2011
29119,33.43,2.0,2011
29121,24.29,1.0,2011
29123,26.0,1.0,2011
29125,4.0,1.0,2011
29127,95.43,1.0,2011
29129,5.14,1.0,2011
29131,84.29,1.0,2011
29133,72.14,1.0,2011
29135,25.29,2.0,2011
29137,11.29,1.0,2011
29139,71.0,1.0,2011
29141,124.0,1.0,2011
29143,48.0,1.0,2011
29145,87.57,2.0,2011
29147,21.14,1.0,2011
29149,5.43,1.0,2011
29151,8.0,2.0,2011
29153,20.71,1.0,2011
29155,87.86,1.0,2011
29157,31.14,1.0,2011
29159,133.0,1.0,2011
29161,145.0,1.0,2011
29163,40.71,1.0,2011
29165,122.43,3.0,2011
29167,41.0,2.0,2011
29169,47.14,1.0,2011
29171,3.43,1.0,2011
29173,,1.0,2011
29175,76.43,1.0,2011
29177,67.14,3.0,2011
29179,6.71,1.0,2011
29181,19.71,1.0,2011
29183,328.57,3.0,2011
29185,133.29,1.0,2011
29186,90.0,1.0,2011
29187,195.29,1.0,2011
29189,1243.86,3.0,2011
29195,70.0,1.0,2011
29197,2.43,1.0,2011
29199,5.0,1.0,2011
29201,97.0,1.0,2011
29203,7.71,1.0,2011
29205,8.43,1.0,2011
29207,50.0,1.0,2011
29209,32.0,1.0,2011
29211,1.0,1.0,2011
29213,151.0,1.0,2011
29215,43.75,1.0,2011
29217,81.0,1.0,2011
29219,108.29,3.0,2011
29221,43.71,1.0,2011
29223,45.71,1.0,2011
29225,30.14,2.0,2011
29227,,1.0,2011
29229,24.29,1.0,2011
29510,1647.0,4.0,2011
30001,8.57,1.0,2011
30003,32.14,1.0,2011
30005,1.0,1.0,2011
30007,25.0,1.0,2011
30009,21.62,2.0,2011
30011,1.3,1.0,2011
30013,384.57,2.0,2011
30015,14.68,1.0,2011
30017,9.0,1.0,2011
30019,,1.0,2011
30021,117.03,1.0,2011
30023,24.29,1.0,2011
30025,3.27,1.0,2011
30027,13.12,1.0,2011
30029,98.43,1.0,2011
30031,111.01,1.0,2011
30033,1.07,1.0,2011
30035,12.07,1.0,2011
30037,,2.0,2011
30039,2.0,1.0,2011
30041,40.0,1.0,2011
30043,17.29,1.0,2011
30045,2.32,1.0,2011
30047,43.86,1.0,2011
30049,72.14,1.0,2011
30051,6.15,1.0,2011
30053,22.14,1.0,2011
30055,,1.0,2011
30057,8.28,1.0,2011
30059,7.86,1.0,2011
30061,7.0,1.0,2011
30063,366.43,2.0,2011
30065,5.71,1.0,2011
30067,16.14,1.0,2011
30069,0.55,1.0,2011
30071,2.0,1.0,2011
30073,6.0,1.0,2011
30075,1.71,1.0,2011
30077,7.43,1.0,2011
30079,,1.0,2011
30081,49.71,1.0,2011
30083,11.29,1.0,2011
30085,13.71,1.0,2011
30087,26.0,1.0,2011
30089,9.0,1.0,2011
30091,1.29,1.0,2011
30093,72.0,1.0,2011
30095,19.55,1.0,2011
30097,,1.0,2011
30099,,1.0,2011
30101,5.71,1.0,2011
30103,,1.0,2011
30105,16.0,1.0,2011
30107,4.0,1.0,2011
30109,11.83,1.0,2011
30111,327.83,2.0,2011
31001,32.75,1.0,2011
31003,4.57,1.0,2011
31005,,1.0,2011
31007,2.46,1.0,2011
31009,,1.0,2011
31011,1.57,1.0,2011
31013,13.14,1.0,2011
31015,,1.0,2011
31017,0.79,1.0,2011
31019,94.0,1.0,2011
31021,5.78,1.0,2011
31023,25.0,1.0,2011
31025,71.5,2.0,2011
31027,3.71,1.0,2011
31029,2.0,1.0,2011
31031,7.29,1.0,2011
31033,18.43,1.0,2011
31035,5.5,1.0,2011
31037,21.22,1.0,2011
31039,,1.0,2011
31041,10.29,1.0,2011
31043,98.57,2.0,2011
31045,9.86,1.0,2011
31047,84.22,1.0,2011
31049,,1.0,2011
31051,6.29,2.0,2011
31053,40.0,1.0,2011
31055,1330.0,2.0,2011
31057,1.71,1.0,2011
31059,4.0,1.0,2011
31061,2.57,1.0,2011
31063,3.29,1.0,2011
31065,1.57,1.0,2011
31067,23.14,1.0,2011
31069,6.0,1.0,2011
31071,0.91,1.0,2011
31073,6.78,1.0,2011
31075,,1.0,2011
31077,1.16,1.0,2011
31079,159.14,2.0,2011
31081,11.0,2.0,2011
31083,1.0,1.0,2011
31085,,1.0,2011
31087,4.29,1.0,2011
31089,7.86,1.0,2011
31091,,1.0,2011
31093,,2.0,2011
31095,12.43,1.0,2011
31097,2.75,1.0,2011
31099,3.57,1.0,2011
31101,7.52,1.0,2011
31103,0.21,1.0,2011
31105,9.14,1.0,2011
31107,3.0,1.0,2011
31109,442.0,2.0,2011
31111,87.37,1.0,2011
31113,1.77,1.0,2011
31115,0.29,1.0,2011
31117,,1.0,2011
31119,79.0,1.0,2011
31121,5.61,2.0,2011
31123,5.0,1.0,2011
31125,2.68,1.0,2011
31127,8.43,1.0,2011
31129,,1.0,2011
31131,16.0,1.0,2011
31133,1.25,1.0,2011
31135,2.62,1.0,2011
31137,34.29,1.0,2011
31139,5.87,1.0,2011
31141,66.92,1.0,2011
31143,1.29,1.0,2011
31145,,1.0,2011
31147,8.0,1.0,2011
31149,3.14,1.0,2011
31151,72.71,1.0,2011
31153,144.0,2.0,2011
31155,91.86,2.0,2011
31157,134.79,1.0,2011
31159,19.57,2.0,2011
31161,13.86,1.0,2011
31163,1.43,1.0,2011
31165,,1.0,2011
31167,5.13,1.0,2011
31169,4.0,1.0,2011
31171,,1.0,2011
31173,13.29,1.0,2011
31175,1.94,1.0,2011
31177,18.65,2.0,2011
31179,,1.0,2011
31181,4.0,1.0,2011
31183,0.4,1.0,2011
31185,21.0,1.0,2011
32001,33.0,1.0,2011
32003,4843.36,4.0,2011
32005,74.5,1.0,2011
32007,116.29,1.0,2011
32009,6.0,1.0,2011
32011,2.0,1.0,2011
32013,55.57,1.0,2011
32015,10.86,1.0,2011
32017,70.57,1.0,2011
32019,87.0,1.0,2011
32021,21.86,1.0,2011
32023,130.86,1.0,2011
32027,14.0,1.0,2011
32029,5.57,2.0,2011
32031,1019.0,2.0,2011
32033,20.57,1.0,2011
32510,172.0,2.0,2011
33001,100.0,1.0,2011
33003,59.14,1.0,2011
33005,142.29,1.0,2011
33007,29.0,1.0,2011
33009,97.0,1.0,2011
33011,607.0,2.0,2011
33013,228.0,1.0,2011
33015,329.0,3.0,2011
33017,338.71,3.0,2011
33019,90.29,1.0,2011
34001,150.0,2.0,2011
34003,778.0,3.0,2011
34005,531.5,3.0,2011
34007,1322.0,3.0,2011
34009,237.29,2.0,2011
34011,490.0,2.0,2011
34013,2658.0,4.0,2011
34015,325.0,3.0,2011
34017,1856.0,4.0,2011
34019,104.0,3.0,2011
34021,907.0,2.0,2011
34023,943.0,3.0,2011
34025,1200.0,3.0,2011
34027,349.0,3.0,2011
34029,559.0,3.0,2011
34031,978.0,3.0,2011
34033,321.0,3.0,2011
34035,236.57,3.0,2011
34037,163.0,3.0,2011
34039,976.0,4.0,2011
34041,132.0,2.0,2011
35001,2638.0,2.0,2011
35003,4.43,1.0,2011
35005,260.71,1.0,2011
35006,,1.0,2011
35007,46.43,1.0,2011
35009,278.0,1.0,2011
35011,10.0,1.0,2011
35013,845.0,2.0,2011
35015,263.64,1.0,2011
35017,70.71,1.0,2011
35019,793.2,1.0,2011
35021,,1.0,2011
35023,33.0,1.0,2011
35025,383.29,1.0,2011
35027,126.0,1.0,2011
35028,20.0,1.0,2011
35029,250.0,1.0,2011
35031,124.0,1.0,2011
35033,14.71,1.0,2011
35035,254.86,1.0,2011
35037,35.0,1.0,2011
35039,132.0,1.0,2011
35041,90.0,1.0,2011
35043,361.0,2.0,2011
35045,605.57,2.0,2011
35047,95.72,1.0,2011
35049,408.0,2.0,2011
35051,55.0,1.0,2011
35053,49.43,1.0,2011
35055,72.57,1.0,2011
35057,845.0,2.0,2011
35059,11.75,1.0,2011
35061,200.29,2.0,2011
36001,702.0,2.0,2011
36003,107.86,1.0,2011
36007,479.14,2.0,2011
36009,129.86,1.0,2011
36011,183.57,1.0,2011
36013,274.71,1.0,2011
36015,198.0,2.0,2011
36017,103.14,1.0,2011
36019,185.0,1.0,2011
36021,106.43,1.0,2011
36023,69.0,1.0,2011
36025,78.0,1.0,2011
36027,282.0,3.0,2011
36029,1363.0,4.0,2011
36031,66.14,1.0,2011
36033,112.43,1.0,2011
36035,106.71,1.0,2011
36037,70.75,1.0,2011
36039,45.25,1.0,2011
36041,3.75,1.0,2011
36043,28.29,2.0,2011
36045,139.29,2.0,2011
36049,32.57,1.0,2011
36051,117.0,3.0,2011
36053,110.0,2.0,2011
36055,1409.0,4.0,2011
36057,166.5,1.0,2011
36059,1583.0,3.0,2011
36061,12805.0,4.0,2011
36063,441.0,3.0,2011
36065,427.5,2.0,2011
36067,1042.0,2.0,2011
36069,221.43,3.0,2011
36071,591.0,3.0,2011
36073,76.0,3.0,2011
36075,151.57,2.0,2011
36077,68.57,1.0,2011
36079,118.57,3.0,2011
36083,295.57,2.0,2011
36087,246.43,3.0,2011
36089,141.25,1.0,2011
36091,181.5,2.0,2011
36093,329.25,2.0,2011
36095,52.0,2.0,2011
36097,25.0,1.0,2011
36099,74.0,1.0,2011
36101,168.0,1.0,2011
36103,1589.0,3.0,2011
36105,165.0,1.0,2011
36107,85.14,2.0,2011
36109,70.86,2.0,2011
36111,325.25,2.0,2011
36113,124.0,2.0,2011
36115,101.0,2.0,2011
36117,116.29,3.0,2011
36119,1373.0,3.0,2011
36121,59.25,1.0,2011
36123,53.57,3.0,2011
37001,415.86,2.0,2011
37003,65.0,2.0,2011
37005,23.57,1.0,2011
37007,68.0,1.0,2011
37009,122.29,1.0,2011
37011,29.71,1.0,2011
37013,85.0,1.0,2011
37015,46.72,1.0,2011
37017,73.0,1.0,2011
37019,301.71,2.0,2011
37021,454.14,2.0,2011
37023,152.0,2.0,2011
37025,325.57,3.0,2011
37027,181.0,2.0,2011
37029,21.28,1.0,2011
37031,135.43,1.0,2011
37033,9.57,1.0,2011
37035,202.0,2.0,2011
37037,42.43,2.0,2011
37039,100.71,1.0,2011
37041,26.43,1.0,2011
37043,22.43,1.0,2011
37045,219.0,1.0,2011
37047,143.5,1.0,2011
37049,237.14,2.0,2011
37051,586.0,2.0,2011
37053,33.0,3.0,2011
37055,93.57,1.0,2011
37057,253.6,2.0,2011
37059,45.0,2.0,2011
37061,123.86,1.0,2011
37063,554.0,2.0,2011
37065,191.0,2.0,2011
37067,672.0,2.0,2011
37069,155.14,3.0,2011
37071,505.0,3.0,2011
37073,,3.0,2011
37075,7.0,1.0,2011
37077,88.14,1.0,2011
37079,61.0,1.0,2011
37081,921.0,2.0,2011
37083,102.29,1.0,2011
37085,188.75,1.0,2011
37087,100.5,2.0,2011
37089,160.0,2.0,2011
37091,63.0,1.0,2011
37093,144.75,2.0,2011
37095,7.7,1.0,2011
37097,269.29,3.0,2011
37099,54.43,1.0,2011
37101,195.71,3.0,2011
37103,22.5,2.0,2011
37105,99.29,1.0,2011
37107,133.0,1.0,2011
37109,133.0,3.0,2011
37111,106.46,1.0,2011
37113,47.14,1.0,2011
37115,62.5,2.0,2011
37117,52.28,1.0,2011
37119,2164.0,4.0,2011
37121,34.97,1.0,2011
37123,66.71,1.0,2011
37125,119.43,1.0,2011
37127,216.0,2.0,2011
37129,545.71,2.0,2011
37131,62.86,1.0,2011
37133,172.0,2.0,2011
37135,132.25,2.0,2011
37137,73.75,2.0,2011
37139,87.25,1.0,2011
37141,64.0,2.0,2011
37143,26.47,1.0,2011
37145,120.86,2.0,2011
37147,477.0,2.0,2011
37149,27.43,1.0,2011
37151,196.0,2.0,2011
37153,81.25,1.0,2011
37155,425.0,1.0,2011
37157,150.43,2.0,2011
37159,271.0,3.0,2011
37161,191.86,1.0,2011
37163,182.75,1.0,2011
37165,128.5,1.0,2011
37167,80.0,1.0,2011
37169,58.86,2.0,2011
37171,126.43,1.0,2011
37173,91.25,1.0,2011
37175,60.71,1.0,2011
37177,6.0,1.0,2011
37179,236.29,3.0,2011
37181,156.86,1.0,2011
37183,1280.0,4.0,2011
37185,30.71,1.0,2011
37187,15.45,1.0,2011
37189,75.57,1.0,2011
37191,214.0,2.0,2011
37193,113.0,1.0,2011
37195,211.43,1.0,2011
37197,31.86,2.0,2011
37199,25.57,1.0,2011
38001,1.0,1.0,2011
38003,21.0,1.0,2011
38005,25.94,1.0,2011
38007,1.06,1.0,2011
38009,3.0,1.0,2011
38011,3.47,1.0,2011
38013,,1.0,2011
38015,113.95,2.0,2011
38017,253.44,2.0,2011
38019,1.0,1.0,2011
38021,,1.0,2011
38023,6.91,1.0,2011
38025,4.49,1.0,2011
38027,9.14,1.0,2011
38029,4.05,1.0,2011
38031,,1.0,2011
38033,1.94,1.0,2011
38035,162.14,2.0,2011
38037,2.93,1.0,2011
38039,,1.0,2011
38041,2.7,1.0,2011
38043,,1.0,2011
